Unique_ID,Bedroms,Year_Built,Total_Value,Building_Value,Land_Value,Sale_Price,Land_Use,Sale_Date
41510,0,0,0,0,0,216400,SINGLE FAMILY,2015-12-28
41976,0,0,0,0,0,90000,RESIDENTIAL CONDO,2015-12-28
42389,4,1983,135800,120800,15000,178000,QUADPLEX,2015-12-28
41487,0,0,0,0,0,299880,SINGLE FAMILY,2015-12-28
41994,0,0,3000,0,3000,85000,VACANT RESIDENTIAL LAND,2015-12-28
41563,0,0,0,0,0,300000,RESIDENTIAL CONDO,2015-12-28
41633,0,0,0,0,0,266000,RESIDENTIAL CONDO,2015-12-28
42508,0,0,0,0,0,121558,RESIDENTIAL CONDO,2015-12-28
41393,0,0,0,0,0,229900,SINGLE FAMILY,2015-12-28
42522,0,0,0,0,0,221000,RESIDENTIAL CONDO,2015-12-28
42507,0,0,0,0,0,122990,RESIDENTIAL CONDO,2015-12-28
42259,3,1961,177100,141100,36000,199900,SINGLE FAMILY,2015-12-28
42382,4,1975,121400,98900,22500,149900,SINGLE FAMILY,2015-12-28
42044,3,2016,296300,285800,10500,92500,VACANT RESIDENTIAL LAND,2015-12-29
42045,3,2016,276400,257800,10500,92500,VACANT RESIDENTIAL LAND,2015-12-29
41701,0,0,0,0,0,650000,RESIDENTIAL CONDO,2015-12-29
41345,2,1959,114600,89600,25000,130000,SINGLE FAMILY,2015-12-29
42320,0,0,0,0,0,287500,SINGLE FAMILY,2015-12-29
42033,3,1951,133400,118400,15000,225000,SINGLE FAMILY,2015-12-29
41794,4,1967,501800,261800,240000,635000,SINGLE FAMILY,2015-12-29
42286,0,0,0,0,0,130000,RESIDENTIAL CONDO,2015-12-29
41775,0,0,0,0,0,335000,SINGLE FAMILY,2015-12-29
42514,3,1995,119300,97300,22000,147000,SINGLE FAMILY,2015-12-29
42361,3,1955,119700,93400,23000,100000,SINGLE FAMILY,2015-12-29
41359,0,0,0,0,0,91000,RESIDENTIAL CONDO,2015-12-29
41269,4,1920,137500,121500,16000,227150,SINGLE FAMILY,2015-12-29
42457,0,0,0,0,0,140000,SINGLE FAMILY,2015-12-29
41520,0,0,0,0,0,284900,SINGLE FAMILY,2015-12-29
41300,2,1955,205300,159300,46000,288000,SINGLE FAMILY,2015-12-29
41326,3,1960,107700,81700,26000,148000,SINGLE FAMILY,2015-12-29
42395,0,0,0,0,0,99900,RESIDENTIAL CONDO,2015-12-29
42257,0,0,0,0,0,367840,VACANT RESIDENTIAL LAND,2015-12-29
42558,0,0,0,0,0,350000,RESIDENTIAL CONDO,2015-12-29
41336,3,1987,310200,250200,60000,422000,SINGLE FAMILY,2015-12-29
42072,2,1950,58900,33900,25000,126000,SINGLE FAMILY,2015-12-29
41331,3,1969,118700,94700,24000,158400,SINGLE FAMILY,2015-12-29
42478,0,0,0,0,0,119000,RESIDENTIAL CONDO,2015-12-29
41834,0,0,0,0,0,357000,RESIDENTIAL CONDO,2015-12-29
42335,0,0,0,0,0,200000,SINGLE FAMILY,2015-12-29
41491,0,0,0,0,0,240500,SINGLE FAMILY,2015-12-29
41632,0,0,0,0,0,380000,RESIDENTIAL CONDO,2015-12-29
41493,0,0,0,0,0,259952,SINGLE FAMILY,2015-12-29
42202,0,0,25000,0,25000,27500,VACANT RESIDENTIAL LAND,2015-12-29
41963,3,1959,105400,80900,24500,149900,SINGLE FAMILY,2015-12-29
42017,2,1935,129800,99800,30000,246000,SINGLE FAMILY,2015-12-29
42345,3,1955,199000,81200,108000,596000,SINGLE FAMILY,2015-12-29
42344,2,1952,120900,48900,72000,596000,SINGLE FAMILY,2015-12-29
41864,0,0,0,0,0,289000,SINGLE FAMILY,2015-12-29
42232,4,1983,118100,96100,22000,130000,DUPLEX,2015-12-29
42204,0,0,25000,0,25000,27500,VACANT RESIDENTIAL LAND,2015-12-29
41624,0,0,0,0,0,1385000,RESIDENTIAL CONDO,2015-12-29
41639,4,1940,637300,393300,240000,770000,SINGLE FAMILY,2015-12-29
41648,4,2007,903000,703000,200000,1125000,SINGLE FAMILY,2015-12-29
41750,0,0,0,0,0,256250,RESIDENTIAL CONDO,2015-12-29
41937,3,1958,136300,111300,25000,148000,SINGLE FAMILY,2015-12-29
41403,0,0,0,0,0,259900,SINGLE FAMILY,2015-12-29
41812,0,0,13000,0,13000,175000,VACANT RESIDENTIAL LAND,2015-12-30
41488,0,0,0,0,0,313795,VACANT RESIDENTIAL LAND,2015-12-30
41777,0,0,0,0,0,230000,SINGLE FAMILY,2015-12-30
41557,3,1930,262500,110200,150000,76875,SINGLE FAMILY,2015-12-30
41399,0,0,0,0,0,399999,SINGLE FAMILY,2015-12-30
42284,0,0,0,0,0,116000,SINGLE FAMILY,2015-12-30
41876,0,0,0,0,0,198000,SINGLE FAMILY,2015-12-30
41372,0,0,0,0,0,97500,SINGLE FAMILY,2015-12-30
41588,0,0,0,0,0,320000,RESIDENTIAL CONDO,2015-12-30
41374,3,1968,103200,79200,24000,150000,SINGLE FAMILY,2015-12-30
42364,0,0,0,0,0,296000,SINGLE FAMILY,2015-12-30
42261,0,0,0,0,0,319700,RESIDENTIAL CONDO,2015-12-30
41686,0,0,0,0,0,152000,RESIDENTIAL CONDO,2015-12-30
41474,0,0,0,0,0,140000,RESIDENTIAL CONDO,2015-12-30
42414,0,0,0,0,0,194000,SINGLE FAMILY,2015-12-30
41947,3,1964,102800,75500,25000,150000,SINGLE FAMILY,2015-12-30
41605,4,2015,631400,491400,140000,910000,SINGLE FAMILY,2015-12-30
42160,3,2015,245900,215900,30000,305000,SINGLE FAMILY,2015-12-30
41360,0,0,0,0,0,152000,RESIDENTIAL CONDO,2015-12-30
42258,0,0,0,0,0,374575,VACANT RESIDENTIAL LAND,2015-12-30
41811,2,1950,47600,29000,13000,125000,SINGLE FAMILY,2015-12-30
42334,3,1984,107200,83700,23500,152000,SINGLE FAMILY,2015-12-30
42303,2,1955,83000,59000,24000,95000,SINGLE FAMILY,2015-12-30
41346,0,0,0,0,0,84000,RESIDENTIAL CONDO,2015-12-30
42062,0,0,0,0,0,342900,RESIDENTIAL CONDO,2015-12-30
41253,2,1935,220700,182200,32000,310000,SINGLE FAMILY,2015-12-30
41931,4,1970,248800,213800,35000,265000,SINGLE FAMILY,2015-12-30
41656,4,1935,344100,169100,175000,510000,DUPLEX,2015-12-30
41714,0,0,0,0,0,580000,SINGLE FAMILY,2015-12-30
42273,2,1989,84800,74800,10000,90000,ZERO LOT LINE,2015-12-30
41628,3,1987,1092900,234900,858000,1100000,SINGLE FAMILY,2015-12-30
42014,2,1940,81000,61000,20000,101000,SINGLE FAMILY,2015-12-30
41322,0,0,0,0,0,160000,SINGLE FAMILY,2015-12-30
42548,0,0,0,0,0,1178125,RESIDENTIAL CONDO,2015-12-30
41482,0,0,0,0,0,302805,SINGLE FAMILY,2015-12-30
41758,0,0,0,0,0,114900,RESIDENTIAL CONDO,2015-12-30
41567,0,0,0,0,0,302000,RESIDENTIAL CONDO,2015-12-30
41367,0,0,0,0,0,185000,RESIDENTIAL CONDO,2015-12-30
41612,0,0,0,0,0,120000,RESIDENTIAL CONDO,2015-12-30
41514,0,0,0,0,0,89500,VACANT RESIDENTIAL LAND,2015-12-30
41765,0,0,315000,0,315000,525000,SINGLE FAMILY,2015-12-30
42146,0,0,40000,0,40000,250000,SINGLE FAMILY,2015-12-30
41410,0,0,0,0,0,372450,VACANT RESIDENTIAL LAND,2015-12-30
41877,0,0,0,0,0,250000,SINGLE FAMILY,2015-12-30
42030,2,1940,107400,92400,15000,168000,SINGLE FAMILY,2015-12-30
41456,0,0,0,0,0,206000,SINGLE FAMILY,2015-12-30
41537,0,0,20000,0,20000,180000,DUPLEX,2015-12-30
41517,0,0,0,0,0,82233,VACANT RESIDENTIAL LAND,2015-12-30
41587,5,2015,1432200,1189200,216000,1960000,SINGLE FAMILY,2015-12-30
41576,0,0,0,0,0,199900,RESIDENTIAL CONDO,2015-12-30
41411,0,0,0,0,0,219800,SINGLE FAMILY,2015-12-30
41837,2,1960,75600,57600,18000,125000,SINGLE FAMILY,2015-12-30
41324,3,1967,105200,79200,26000,146900,SINGLE FAMILY,2015-12-30
41934,3,1975,186200,142600,43600,225000,SINGLE FAMILY,2015-12-30
42374,0,0,0,0,0,128000,RESIDENTIAL CONDO,2015-12-30
42351,0,0,0,0,0,351577,SINGLE FAMILY,2015-12-30
41871,0,0,0,0,0,533600,VACANT RESIDENTIAL LAND,2015-12-31
42220,3,1972,127800,102800,25000,117500,SINGLE FAMILY,2015-12-31
41255,2,1950,141800,119400,22000,204633,SINGLE FAMILY,2015-12-31
41902,0,0,0,0,0,214900,SINGLE FAMILY,2015-12-31
42227,3,1962,123100,102100,21000,145000,SINGLE FAMILY,2015-12-31
41868,0,0,0,0,0,533600,VACANT RESIDENTIAL LAND,2015-12-31
42268,0,0,0,0,0,100900,RESIDENTIAL CONDO,2015-12-31
41873,0,0,0,0,0,266800,VACANT RESIDENTIAL LAND,2015-12-31
41958,0,0,0,0,0,82000,RESIDENTIAL CONDO,2015-12-31
41356,0,0,0,0,0,225000,SINGLE FAMILY,2015-12-31
41915,0,0,18000,0,18000,50000,VACANT RESIDENTIAL LAND,2015-12-31
41843,0,0,0,0,0,247000,RESIDENTIAL CONDO,2015-12-31
42449,3,1985,116100,95700,20400,165000,SINGLE FAMILY,2015-12-31
41867,0,0,0,0,0,533600,VACANT RESIDENTIAL LAND,2015-12-31
41916,0,0,18000,0,18000,50000,VACANT RESIDENTIAL LAND,2015-12-31
41467,0,0,0,0,0,289900,SINGLE FAMILY,2015-12-31
41792,0,0,366000,0,366000,350000,VACANT RESIDENTIAL LAND,2015-12-31
41377,3,1972,107000,83000,24000,155000,SINGLE FAMILY,2015-12-31
42179,2,1934,102300,80800,17000,163000,SINGLE FAMILY,2015-12-31
42458,0,0,0,0,0,186000,VACANT RESIDENTIAL LAND,2015-12-31
41870,0,0,0,0,0,266800,VACANT RESIDENTIAL LAND,2015-12-31
41635,0,0,0,0,0,279000,RESIDENTIAL CONDO,2015-12-31
41872,0,0,0,0,0,533600,VACANT RESIDENTIAL LAND,2015-12-31
41923,0,0,6600,0,6600,12000,VACANT RESIDENTIAL LAND,2015-12-31
41511,0,0,0,0,0,300000,SINGLE FAMILY,2015-12-31
41866,0,0,0,0,0,266800,VACANT RESIDENTIAL LAND,2015-12-31
42131,2,1925,170300,102300,68000,210000,SINGLE FAMILY,2015-12-31
41841,0,0,0,0,0,247100,RESIDENTIAL CONDO,2015-12-31
41842,0,0,0,0,0,205900,RESIDENTIAL CONDO,2015-12-31
41327,3,1966,128100,100100,28000,154000,SINGLE FAMILY,2015-12-31
41869,0,0,0,0,0,266800,VACANT RESIDENTIAL LAND,2015-12-31
42239,2,1985,75700,59700,16000,103000,ZERO LOT LINE,2015-12-31
43145,3,1955,79100,63100,16000,118938,SINGLE FAMILY,2016-01-02
43550,0,0,0,0,0,357000,RESIDENTIAL CONDO,2016-01-04
43285,3,1970,237400,216100,21300,160000,SINGLE FAMILY,2016-01-04
43527,0,0,0,0,0,31000,VACANT RESIDENTIAL LAND,2016-01-04
42810,0,0,0,0,0,300000,RESIDENTIAL CONDO,2016-01-04
43048,0,0,0,0,0,264757,SINGLE FAMILY,2016-01-04
43477,3,1986,71800,59900,11900,85000,ZERO LOT LINE,2016-01-04
42605,2,1955,203700,157700,46000,250000,SINGLE FAMILY,2016-01-04
42581,3,2015,217900,191900,26000,265900,SINGLE FAMILY,2016-01-04
43049,0,0,0,0,0,264757,SINGLE FAMILY,2016-01-04
42873,0,0,295000,0,295000,550000,DUPLEX,2016-01-04
42976,3,1958,63800,50400,13000,77500,SINGLE FAMILY,2016-01-04
42835,0,0,0,0,0,330000,RESIDENTIAL CONDO,2016-01-04
43289,3,1953,109500,80800,25000,150000,SINGLE FAMILY,2016-01-04
43475,3,1986,71800,59900,11900,85000,ZERO LOT LINE,2016-01-04
42924,0,0,0,0,0,238875,SINGLE FAMILY,2016-01-04
42978,3,1945,101300,88300,13000,69000,SINGLE FAMILY,2016-01-04
42635,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42593,0,0,0,0,0,44000,RESIDENTIAL CONDO,2016-01-04
42651,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42638,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42639,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
43080,3,2000,145500,110500,35000,170000,SINGLE FAMILY,2016-01-04
42640,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42649,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
43457,0,0,0,0,0,145500,SINGLE FAMILY,2016-01-04
42648,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42647,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42741,0,0,0,0,0,524900,RESIDENTIAL CONDO,2016-01-04
42613,3,1967,123900,95900,28000,169900,SINGLE FAMILY,2016-01-04
42637,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42641,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42930,0,0,0,0,0,116500,RESIDENTIAL CONDO,2016-01-04
42646,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42822,5,2017,954400,764400,190000,420799,VACANT RESIDENTIAL LAND,2016-01-04
42645,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42644,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42847,0,0,0,0,0,525000,RESIDENTIAL CONDO,2016-01-04
42643,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
43127,3,1960,207200,149400,35000,243000,SINGLE FAMILY,2016-01-04
42642,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
43047,2,1958,81200,59600,21600,135000,SINGLE FAMILY,2016-01-04
43159,3,1958,162400,127900,34500,243000,SINGLE FAMILY,2016-01-04
43241,5,1915,340100,313100,27000,362500,SINGLE FAMILY,2016-01-04
43012,0,0,50000,0,50000,315000,DUPLEX,2016-01-04
42650,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42652,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
43033,0,0,0,0,0,250000,SINGLE FAMILY,2016-01-04
42762,3,1930,590300,415300,175000,844000,SINGLE FAMILY,2016-01-04
43575,0,0,0,0,0,225000,RESIDENTIAL CONDO,2016-01-04
43294,3,1936,96300,74600,17000,112000,SINGLE FAMILY,2016-01-04
42657,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42656,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42767,4,1953,510200,315200,195000,623000,SINGLE FAMILY,2016-01-04
43019,3,1968,229500,198500,31000,285000,SINGLE FAMILY,2016-01-04
42655,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
43003,0,0,0,0,0,299000,RESIDENTIAL CONDO,2016-01-04
42634,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42867,0,0,0,0,0,136000,RESIDENTIAL CONDO,2016-01-04
42768,0,0,0,0,0,415000,RESIDENTIAL CONDO,2016-01-04
43474,3,1986,70500,58600,11900,85000,ZERO LOT LINE,2016-01-04
42636,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
42840,4,1941,824000,459100,330000,1025000,SINGLE FAMILY,2016-01-04
43484,3,1989,160000,139600,20400,174000,SINGLE FAMILY,2016-01-04
42654,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
43338,0,0,0,0,0,140000,RESIDENTIAL CONDO,2016-01-04
42653,0,0,0,0,0,3900000,RESIDENTIAL CONDO,2016-01-04
43508,0,0,0,0,0,20000,VACANT RESIDENTIAL LAND,2016-01-04
42562,0,0,45000,0,45000,140000,VACANT RESIDENTIAL LAND,2016-01-04
43516,0,0,0,0,0,174881,SINGLE FAMILY,2016-01-04
42861,2,1983,88100,70100,18000,136000,ZERO LOT LINE,2016-01-05
42920,0,0,0,0,0,235000,SINGLE FAMILY,2016-01-05
43287,3,2016,322700,297700,25000,130000,SINGLE FAMILY,2016-01-05
43113,0,0,0,0,0,40000,VACANT RESIDENTIAL LAND,2016-01-05
42979,0,0,13000,0,13000,67000,VACANT RESIDENTIAL LAND,2016-01-05
43155,3,1974,127500,100500,27000,155000,SINGLE FAMILY,2016-01-05
43267,3,1948,87100,53300,33800,120000,DUPLEX,2016-01-05
43546,5,1935,254500,214500,40000,175000,SINGLE FAMILY,2016-01-05
43224,3,2005,147800,122800,25000,262900,SINGLE FAMILY,2016-01-05
43479,3,1995,136900,114400,22500,165000,SINGLE FAMILY,2016-01-05
43334,3,1968,126400,99400,27000,174900,SINGLE FAMILY,2016-01-05
43065,3,2015,131000,113000,18000,169900,SINGLE FAMILY,2016-01-05
43129,0,0,0,0,0,101100,SINGLE FAMILY,2016-01-05
42610,3,1966,205700,173700,32000,249500,SINGLE FAMILY,2016-01-05
42888,2,1950,430200,137900,290000,555000,SINGLE FAMILY,2016-01-05
43114,0,0,0,0,0,40000,VACANT RESIDENTIAL LAND,2016-01-05
43523,0,0,0,0,0,162000,SINGLE FAMILY,2016-01-05
43183,3,1997,75600,59700,15000,97000,SINGLE FAMILY,2016-01-05
43325,3,1965,109600,88600,21000,154900,SINGLE FAMILY,2016-01-05
43181,4,1998,98800,83800,15000,209900,SINGLE FAMILY,2016-01-05
43147,0,0,0,0,0,120000,SINGLE FAMILY,2016-01-05
42677,0,0,0,0,0,383650,SINGLE FAMILY,2016-01-05
43022,0,0,0,0,0,331500,SINGLE FAMILY,2016-01-05
43541,0,0,0,0,0,152000,SINGLE FAMILY,2016-01-05
42845,3,1940,369900,187200,180000,322779,SINGLE FAMILY,2016-01-05
43110,0,0,32000,0,32000,79900,VACANT RESIDENTIAL LAND,2016-01-05
43368,0,0,0,0,0,145500,RESIDENTIAL CONDO,2016-01-05
42846,4,1949,325100,136400,180000,322779,DUPLEX,2016-01-05
43460,0,0,0,0,0,210000,SINGLE FAMILY,2016-01-05
42702,0,0,0,0,0,238000,SINGLE FAMILY,2016-01-05
43472,4,1994,165900,138400,27500,200000,SINGLE FAMILY,2016-01-05
43029,0,0,0,0,0,289900,SINGLE FAMILY,2016-01-05
43324,0,0,1500,0,1500,154900,VACANT RESIDENTIAL LAND,2016-01-05
42953,0,0,0,0,0,246500,SINGLE FAMILY,2016-01-05
43193,0,0,0,0,0,309000,RESIDENTIAL CONDO,2016-01-05
42808,0,0,0,0,0,137000,RESIDENTIAL CONDO,2016-01-05
43195,0,0,0,0,0,299600,RESIDENTIAL CONDO,2016-01-05
42817,0,0,0,0,0,235000,RESIDENTIAL CONDO,2016-01-05
43030,0,0,0,0,0,270000,SINGLE FAMILY,2016-01-05
42661,3,1987,107000,83000,24000,136000,SINGLE FAMILY,2016-01-05
42948,2,1959,451900,207900,244000,665000,SINGLE FAMILY,2016-01-05
43205,3,1962,145700,101700,44000,200000,SINGLE FAMILY,2016-01-06
43107,0,0,0,0,0,877500,RESIDENTIAL CONDO,2016-01-06
43102,0,0,0,0,0,877500,RESIDENTIAL CONDO,2016-01-06
43404,0,0,0,0,0,361128,SINGLE FAMILY,2016-01-06
43343,3,1960,231000,188200,40300,260000,SINGLE FAMILY,2016-01-06
42981,3,1990,91600,73600,18000,153000,SINGLE FAMILY,2016-01-06
42789,3,1930,366300,186300,180000,492000,DUPLEX,2016-01-06
42931,0,0,0,0,0,195000,RESIDENTIAL CONDO,2016-01-06
43096,3,1961,94000,74000,20000,110000,SINGLE FAMILY,2016-01-06
43557,0,0,0,0,0,445000,RESIDENTIAL CONDO,2016-01-06
43103,0,0,0,0,0,877500,RESIDENTIAL CONDO,2016-01-06
43272,3,1930,198300,110100,85000,320000,SINGLE FAMILY,2016-01-06
43105,0,0,0,0,0,877500,RESIDENTIAL CONDO,2016-01-06
42781,0,0,0,0,0,323000,RESIDENTIAL CONDO,2016-01-06
42956,0,0,0,0,0,349900,SINGLE FAMILY,2016-01-06
42755,6,2017,1155400,1020400,135000,245000,SINGLE FAMILY,2016-01-06
43104,0,0,0,0,0,877500,RESIDENTIAL CONDO,2016-01-06
43244,0,0,27000,0,27000,90000,VACANT RESIDENTIAL LAND,2016-01-06
42751,0,0,0,0,0,172500,RESIDENTIAL CONDO,2016-01-06
42998,0,0,0,0,0,203825,RESIDENTIAL CONDO,2016-01-06
43099,0,0,0,0,0,877500,RESIDENTIAL CONDO,2016-01-06
42607,3,1950,51900,38900,13000,66666,SINGLE FAMILY,2016-01-06
42608,0,0,19000,0,19000,27000,VACANT RESIDENTIAL LAND,2016-01-06
42620,0,0,0,0,0,130000,RESIDENTIAL CONDO,2016-01-06
43150,0,0,0,0,0,140000,SINGLE FAMILY,2016-01-06
43470,4,1964,145600,121600,24000,179900,SINGLE FAMILY,2016-01-06
42721,0,0,0,0,0,190000,RESIDENTIAL CONDO,2016-01-06
43106,0,0,0,0,0,877500,RESIDENTIAL CONDO,2016-01-06
43493,0,0,0,0,0,170000,SINGLE FAMILY,2016-01-06
43410,0,0,23000,0,23000,35000,VACANT RESIDENTIAL LAND,2016-01-06
42798,0,0,35000,0,35000,357500,SINGLE FAMILY,2016-01-06
43100,0,0,0,0,0,877500,RESIDENTIAL CONDO,2016-01-06
43101,0,0,0,0,0,877500,RESIDENTIAL CONDO,2016-01-06
42597,3,1991,129600,108100,21500,151000,SINGLE FAMILY,2016-01-07
42893,0,0,210000,0,210000,520000,DUPLEX,2016-01-07
43362,3,1980,111300,91300,20000,129900,SINGLE FAMILY,2016-01-07
42858,3,1962,419600,143400,275200,610000,DUPLEX,2016-01-07
42812,0,0,0,0,0,565000,RESIDENTIAL CONDO,2016-01-07
43572,0,0,0,0,0,597500,RESIDENTIAL CONDO,2016-01-07
42795,0,0,0,0,0,640000,RESIDENTIAL CONDO,2016-01-07
43566,0,0,0,0,0,549966,RESIDENTIAL CONDO,2016-01-07
43227,0,0,0,0,0,338900,RESIDENTIAL CONDO,2016-01-07
43197,4,1939,282100,241400,40700,425000,SINGLE FAMILY,2016-01-07
42999,0,0,0,0,0,202300,RESIDENTIAL CONDO,2016-01-07
42725,0,0,0,0,0,254900,SINGLE FAMILY,2016-01-07
42726,0,0,0,0,0,270000,SINGLE FAMILY,2016-01-07
42700,0,0,0,0,0,231825,SINGLE FAMILY,2016-01-07
43306,2,1934,64600,38500,26000,112000,SINGLE FAMILY,2016-01-07
43351,0,0,0,0,0,298024,SINGLE FAMILY,2016-01-07
43045,0,0,0,0,0,158500,SINGLE FAMILY,2016-01-07
42771,2,1954,152700,86500,65000,233500,SINGLE FAMILY,2016-01-07
42797,2,1971,185500,124500,60000,400000,SINGLE FAMILY,2016-01-07
43253,0,0,0,0,0,419000,RESIDENTIAL CONDO,2016-01-07
42567,3,2011,238800,193800,45000,440000,SINGLE FAMILY,2016-01-07
42578,2,1949,110100,92100,18000,180000,SINGLE FAMILY,2016-01-07
42782,2,1940,460600,274100,185000,750000,RESIDENTIAL COMBO/MISC,2016-01-07
43175,0,1999,361400,260400,101000,152500,CHURCH,2016-01-07
43235,3,1951,188600,152100,36500,170000,DUPLEX,2016-01-07
43563,0,0,0,0,0,275000,RESIDENTIAL CONDO,2016-01-07
42980,6,1959,63500,50500,13000,313000,TRIPLEX,2016-01-07
42936,0,0,0,0,0,244500,RESIDENTIAL CONDO,2016-01-07
42747,0,0,0,0,0,128000,RESIDENTIAL CONDO,2016-01-07
43461,2,1985,69600,55600,14000,97000,ZERO LOT LINE,2016-01-07
42963,0,0,0,0,0,60000,VACANT RESIDENTIAL LAND,2016-01-08
42975,4,1930,90500,78900,11000,80000,SINGLE FAMILY,2016-01-08
43347,0,0,0,0,0,337100,SINGLE FAMILY,2016-01-08
43032,0,0,0,0,0,325000,SINGLE FAMILY,2016-01-08
43021,4,2006,482900,432900,50000,490000,SINGLE FAMILY,2016-01-08
42570,0,0,0,0,0,440500,RESIDENTIAL CONDO,2016-01-08
42826,2,1987,340600,88600,252000,385000,ZERO LOT LINE,2016-01-08
43341,3,1962,129200,94100,21000,152500,SINGLE FAMILY,2016-01-08
42704,0,0,0,0,0,323000,SINGLE FAMILY,2016-01-08
42961,0,0,0,0,0,60000,VACANT RESIDENTIAL LAND,2016-01-08
42962,0,0,0,0,0,60000,VACANT RESIDENTIAL LAND,2016-01-08
43388,2,1949,75000,58000,17000,91000,SINGLE FAMILY,2016-01-08
43122,3,1969,81600,65500,15300,88000,SINGLE FAMILY,2016-01-08
43447,4,1974,165900,128900,27000,189000,SINGLE FAMILY,2016-01-08
43142,0,0,200,0,200,110500,VACANT RESIDENTIAL LAND,2016-01-08
42575,4,1909,223000,198000,25000,314000,SINGLE FAMILY,2016-01-08
43308,0,0,0,0,0,194000,SINGLE FAMILY,2016-01-08
43456,4,1990,128500,103500,25000,136000,SINGLE FAMILY,2016-01-08
43184,2,1946,81000,56300,15000,117600,SINGLE FAMILY,2016-01-08
43526,0,0,0,0,0,31000,VACANT RESIDENTIAL LAND,2016-01-08
43173,2,1948,130200,100200,30000,167000,SINGLE FAMILY,2016-01-08
42815,0,0,0,0,0,312000,RESIDENTIAL CONDO,2016-01-08
42738,0,0,0,0,0,360000,RESIDENTIAL CONDO,2016-01-08
42832,4,2015,1284500,1044500,240000,1550000,SINGLE FAMILY,2016-01-08
42811,0,0,0,0,0,575000,RESIDENTIAL CONDO,2016-01-08
42964,0,0,0,0,0,60000,VACANT RESIDENTIAL LAND,2016-01-08
42770,0,0,0,0,0,280000,RESIDENTIAL CONDO,2016-01-08
43111,0,0,0,0,0,205000,RESIDENTIAL CONDO,2016-01-08
42561,0,0,0,0,0,218500,RESIDENTIAL CONDO,2016-01-08
42958,0,0,0,0,0,517044,SINGLE FAMILY,2016-01-08
42750,0,0,0,0,0,575000,RESIDENTIAL CONDO,2016-01-08
43035,0,0,22500,0,22500,35000,VACANT RESIDENTIAL LAND,2016-01-08
42763,4,2004,757400,548300,195000,815000,SINGLE FAMILY,2016-01-08
42949,4,1957,462300,147300,315000,555000,SINGLE FAMILY,2016-01-08
43443,0,0,0,0,0,92000,RESIDENTIAL CONDO,2016-01-08
42830,0,0,0,0,0,653000,RESIDENTIAL CONDO,2016-01-08
42626,4,1975,126400,92400,34000,172500,DUPLEX,2016-01-08
42868,0,0,0,0,0,274124,SINGLE FAMILY,2016-01-08
43025,0,0,0,0,0,66700,VACANT RESIDENTIAL LAND,2016-01-08
42985,3,1959,142200,111200,31000,223000,SINGLE FAMILY,2016-01-08
43520,0,0,0,0,0,144900,SINGLE FAMILY,2016-01-08
42621,0,0,0,0,0,165000,RESIDENTIAL CONDO,2016-01-08
43471,3,1985,75200,60700,14500,105000,ZERO LOT LINE,2016-01-08
43442,0,0,0,0,0,92000,RESIDENTIAL CONDO,2016-01-08
43178,2,1953,30600,19600,10000,79000,SINGLE FAMILY,2016-01-08
43560,4,1920,183300,143300,40000,270000,DUPLEX,2016-01-08
42577,2,1949,109200,90500,18000,189000,SINGLE FAMILY,2016-01-08
43399,0,0,0,0,0,101000,RESIDENTIAL CONDO,2016-01-08
43220,4,1965,179200,136700,38000,265000,DUPLEX,2016-01-08
43394,0,0,0,0,0,113000,RESIDENTIAL CONDO,2016-01-08
43524,0,0,0,0,0,185000,SINGLE FAMILY,2016-01-08
42729,0,0,0,0,0,250400,RESIDENTIAL CONDO,2016-01-08
43250,3,1925,236900,210900,26000,432650,SINGLE FAMILY,2016-01-08
42756,4,1956,575200,404200,171000,570000,SINGLE FAMILY,2016-01-08
43381,0,0,0,0,0,249000,SINGLE FAMILY,2016-01-08
42790,5,1910,796900,616900,180000,1050000,SINGLE FAMILY,2016-01-08
